customer_id,bad_flag,pd_score
OOT003358,0,0.060634199
OOT003359,0,0.071508079
OOT003360,0,0.063428154
OOT003361,0,0.073284361
OOT003362,0,0.042167351
OOT003363,0,0.04397686
OOT003364,0,0.031845586
OOT003365,1,0.109983986
OOT003366,0,0.102204953
OOT003367,0,0.030865232
OOT003368,0,0.045875912
OOT003369,0,0.059563766
OOT003370,0,0.053643954
OOT003371,0,0.051016606
OOT003372,0,0.051444025
OOT003373,0,0.061300013
OOT003374,0,0.041229128
OOT003375,0,0.029991118
OOT003376,0,0.039051577
OOT003377,0,0.037580901
OOT003378,0,0.122516438
OOT003379,0,0.049097195
OOT003380,0,0.054678739
OOT003381,0,0.053762347
OOT003382,0,0.03150915
OOT003383,0,0.046967186
OOT003384,0,0.048448897
OOT003385,0,0.043743707
OOT003386,0,0.062647218
OOT003387,0,0.294592951
OOT003388,0,0.077758737
OOT003389,0,0.031916444
OOT003390,0,0.057292537
OOT003391,0,0.054524487
OOT003392,0,0.048165289
OOT003393,0,0.0384981
OOT003394,0,0.096394222
OOT003395,0,0.068242476
OOT003396,0,0.056258477
OOT003397,0,0.07361646
OOT003398,1,0.188998376
OOT003399,0,0.077226339
OOT003400,1,0.044015766
OOT003401,1,0.081154446
OOT003402,0,0.115951312
OOT003403,0,0.07133983
OOT003404,0,0.056756412
OOT003405,0,0.030979764
OOT003406,0,0.035216745
OOT003407,0,0.094601062
OOT003408,0,0.054030934
OOT003409,0,0.020796949
OOT003410,0,0.052791861
OOT003411,0,0.051554124
OOT003412,0,0.033515518
OOT003413,1,0.050502741
OOT003414,0,0.056467358
OOT003415,0,0.048428596
OOT003416,0,0.089684546
OOT003417,0,0.035548181
OOT003418,0,0.034706467
OOT003419,0,0.046209769
OOT003420,0,0.069050073
OOT003421,0,0.048034713
OOT003422,0,0.055868895
OOT003423,0,0.054780163
OOT003424,0,0.06853415
OOT003425,1,0.04032059
OOT003426,0,0.542711114
OOT003427,0,0.07513062
OOT003428,0,0.067412601
OOT003429,0,0.052328888
OOT003430,0,0.051729982
OOT003431,0,0.052071354
OOT003432,0,0.061149937
OOT003433,1,0.149623455
OOT003434,0,0.046938719
OOT003435,0,0.105536204
OOT003436,0,0.040167561
OOT003437,0,0.123341426
OOT003438,0,0.029334007
OOT003439,0,0.075288717
OOT003440,1,0.105853538
OOT003441,1,0.331303293
OOT003442,0,0.040030674
OOT003443,1,0.099864431
OOT003444,0,0.070175241
OOT003445,0,0.083644666
OOT003446,0,0.05569605
OOT003447,0,0.025364774
OOT003448,0,0.067299948
OOT003449,0,0.031572111
OOT003450,0,0.056138485
OOT003451,1,0.033497654
OOT003452,0,0.047739179
OOT003453,0,0.061961193
OOT003454,1,0.036382492
OOT003455,0,0.044409846
OOT003456,0,0.05315763
OOT003457,0,0.050733052
OOT003458,0,0.044264998
OOT003459,0,0.076203077
OOT003460,0,0.066408819
OOT003461,0,0.028992587
OOT003462,0,0.065243881
OOT003463,0,0.045684119
OOT003464,0,0.124955555
OOT003465,0,0.048472345
OOT003466,1,0.083500422
OOT003467,0,0.032653899
OOT003468,0,0.070066724
OOT003469,0,0.037527427
OOT003470,0,0.035360729
OOT003471,0,0.032700109
OOT003472,0,0.033237432
OOT003473,0,0.026376812
OOT003474,0,0.089876197
OOT003475,0,0.043406716
OOT003476,1,0.062736109
OOT003477,1,0.176852316
OOT003478,0,0.111447942
OOT003479,0,0.053325126
OOT003480,0,0.033714565
OOT003481,0,0.046607545
OOT003482,1,0.107258427
OOT003483,0,0.029837019
OOT003484,0,0.103797897
OOT003485,0,0.070768338
OOT003486,0,0.034246325
OOT003487,0,0.045056287
OOT003488,0,0.038415662
OOT003489,0,0.036483917
OOT003490,0,0.055710042
OOT003491,1,0.064420923
OOT003492,0,0.041120407
OOT003493,0,0.074703926
OOT003494,0,0.040682398
OOT003495,0,0.050196092
OOT003496,0,0.053152751
OOT003497,0,0.048041961
OOT003498,0,0.046190595
OOT003499,0,0.040578877
OOT003500,0,0.043188644
OOT003501,0,0.066227961
OOT003502,0,0.051630551
OOT003503,0,0.02868735
OOT003504,0,0.04011062
OOT003505,1,0.050349833
OOT003506,0,0.067536052
OOT003507,0,0.099114116
OOT003508,0,0.033484157
OOT003509,0,0.052427081
OOT003510,0,0.072352365
OOT003511,0,0.039433723
OOT003512,0,0.069416887
OOT003513,0,0.03607804
OOT003514,0,0.066332278
OOT003515,0,0.030974078
OOT003516,0,0.362215806
OOT003517,1,0.138810463
OOT003518,0,0.055965836
OOT003519,0,0.048231538
OOT003520,0,0.063639918
OOT003521,0,0.038200462
OOT003522,0,0.067323167
OOT003523,0,0.105053789
OOT003524,0,0.042366673
OOT003525,0,0.043977143
OOT003526,0,0.039976452
OOT003527,0,0.063908814
OOT003528,0,0.051963016
OOT003529,0,0.065679061
OOT003530,0,0.050885902
OOT003531,0,0.085773505
OOT003532,0,0.05069732
OOT003533,0,0.039735026
OOT003534,0,0.02812077
OOT003535,1,0.060938591
OOT003536,0,0.035651951
OOT003537,0,0.03333496
OOT003538,0,0.055182493
OOT003539,0,0.067376488
OOT003540,1,0.054310483
OOT003541,0,0.028070129
OOT003542,0,0.074980489
OOT003543,0,0.063330234
OOT003544,0,0.037775085
OOT003545,0,0.062473219
OOT003546,0,0.026122222
OOT003547,0,0.035068393
OOT003548,0,0.04885822
OOT003549,0,0.092785884
OOT003550,0,0.027970533
OOT003551,0,0.102891652
OOT003552,0,0.048810767
OOT003553,0,0.032681778
OOT003554,0,0.03967263
OOT003555,0,0.067894611
OOT003556,0,0.050229037
OOT003557,0,0.064269299
OOT003558,0,0.104756282
OOT003559,0,0.049642269
OOT003560,0,0.046842098
OOT003561,0,0.055828661
OOT003562,0,0.020318322
OOT003563,0,0.09186188
OOT003564,0,0.056866225
OOT003565,0,0.194897854
OOT003566,0,0.063847704
OOT003567,0,0.171814484
OOT003568,0,0.064061848
OOT003569,0,0.05803498
OOT003570,0,0.041957418
OOT003571,0,0.041030758
OOT003572,0,0.047767975
OOT003573,0,0.040161963
OOT003574,0,0.072325724
OOT003575,0,0.082927247
OOT003576,0,0.044699579
OOT003577,0,0.043977321
OOT003578,0,0.052451939
OOT003579,0,0.061813224
OOT003580,0,0.092427374
OOT003581,0,0.04224186
OOT003582,0,0.04172933
OOT003583,0,0.064459955
OOT003584,0,0.063775746
OOT003585,0,0.053080457
OOT003586,0,0.080223017
OOT003587,0,0.08338379
OOT003588,0,0.041335348
OOT003589,0,0.279817213
OOT003590,0,0.060397873
OOT003591,0,0.050035052
OOT003592,0,0.048746875
OOT003593,0,0.055769982
OOT003594,0,0.418243407
OOT003595,0,0.054444251
OOT003596,0,0.032142273
OOT003597,0,0.046051239
OOT003598,0,0.101028799
OOT003599,0,0.060713522
OOT003600,0,0.045087373
OOT003601,0,0.050184484
OOT003602,0,0.136335055
OOT003603,0,0.056311095
OOT003604,0,0.074591249
OOT003605,0,0.125238672
OOT003606,0,0.038824958
OOT003607,0,0.048482572
OOT003608,0,0.07074935
OOT003609,0,0.044851919
OOT003610,0,0.083621669
OOT003611,0,0.029018788
OOT003612,0,0.053177051
OOT003613,0,0.04978639
OOT003614,0,0.093352263
OOT003615,0,0.046622068
OOT003616,1,0.075479378
OOT003617,0,0.025668193
OOT003618,0,0.049854769
OOT003619,0,0.044616071
OOT003620,0,0.074040078
OOT003621,0,0.092016969
OOT003622,0,0.032904452
OOT003623,0,0.104294655
OOT003624,0,0.088225762
OOT003625,0,0.040523679
OOT003626,0,0.048505683
OOT003627,1,0.036459466
OOT003628,0,0.031241417
OOT003629,0,0.142859852
OOT003630,1,0.072025941
OOT003631,0,0.052219592
OOT003632,1,0.066624207
OOT003633,0,0.0321902
OOT003634,0,0.042188134
OOT003635,0,0.058146464
OOT003636,1,0.101080223
OOT003637,0,0.03567087
OOT003638,0,0.043415599
OOT003639,0,0.052735685
OOT003640,0,0.181270164
OOT003641,0,0.031213508
OOT003642,0,0.025614763
OOT003643,0,0.027022346
OOT003644,0,0.03433431
OOT003645,0,0.065926208
OOT003646,0,0.057771883
OOT003647,0,0.045305808
OOT003648,0,0.035089605
OOT003649,0,0.043859539
OOT003650,0,0.033137078
OOT003651,0,0.043219606
OOT003652,0,0.033876825
OOT003653,0,0.034220963
OOT003654,0,0.053886759
OOT003655,0,0.043220163
OOT003656,0,0.029624966
OOT003657,0,0.052166455
OOT003658,0,0.116510388
OOT003659,1,0.061427601
OOT003660,0,0.046752048
OOT003661,0,0.054258597
OOT003662,0,0.036171974
OOT003663,0,0.265884111
OOT003664,0,0.048728631
OOT003665,0,0.062044511
OOT003666,0,0.044555761
OOT003667,0,0.04837269
OOT003668,0,0.153441296
OOT003669,0,0.124079451
OOT003670,0,0.036285383
OOT003671,0,0.040004752
OOT003672,0,0.058568296
OOT003673,1,0.074970384
OOT003674,0,0.079360126
OOT003675,0,0.077553349
OOT003676,0,0.041487364
OOT003677,0,0.082623607
OOT003678,0,0.072417009
OOT003679,0,0.066252513
OOT003680,0,0.059959588
OOT003681,0,0.031530855
OOT003682,0,0.069159762
OOT003683,0,0.076060237
OOT003684,0,0.032320012
OOT003685,0,0.046463541
OOT003686,0,0.09934477
OOT003687,0,0.040724909
OOT003688,0,0.091606089
OOT003689,0,0.030067547
OOT003690,0,0.056790814
OOT003691,0,0.064030162
OOT003692,1,0.032127494
OOT003693,0,0.041523416
OOT003694,0,0.049048762
OOT003695,0,0.042020358
OOT003696,0,0.070153439
OOT003697,0,0.035627787
OOT003698,0,0.050569483
OOT003699,0,0.044328787
OOT003700,0,0.042028284
OOT003701,0,0.140205209
OOT003702,0,0.053718219
OOT003703,0,0.05523748
OOT003704,1,0.068318275
OOT003705,0,0.0704871
OOT003706,0,0.193529229
OOT003707,0,0.024292399
OOT003708,0,0.038320926
OOT003709,0,0.052603927
OOT003710,0,0.04420321
OOT003711,0,0.051234941
OOT003712,0,0.0969176
OOT003713,0,0.056458454
OOT003714,1,0.027236065
OOT003715,0,0.108917596
OOT003716,1,0.086240045
OOT003717,0,0.077963124
OOT003718,0,0.032923507
OOT003719,0,0.039490743
OOT003720,0,0.061037151
OOT003721,0,0.067411863
OOT003722,0,0.043100039
OOT003723,0,0.032412548
OOT003724,0,0.112157397
OOT003725,0,0.088023471
OOT003726,0,0.050044811
OOT003727,0,0.040578654
OOT003728,0,0.073624102
OOT003729,0,0.03362102
OOT003730,0,0.031098643
OOT003731,0,0.078206564
OOT003732,0,0.035237456
OOT003733,0,0.099624834
OOT003734,0,0.054135827
OOT003735,0,0.041606648
OOT003736,0,0.062526281
OOT003737,0,0.039087446
OOT003738,0,0.107460394
OOT003739,1,0.072349102
OOT003740,0,0.049783615
OOT003741,1,0.047482218
OOT003742,1,0.482587047
OOT003743,0,0.033066112
OOT003744,0,0.068859102
OOT003745,0,0.047327171
OOT003746,0,0.059399698
OOT003747,0,0.043971984
OOT003748,0,0.071870121
OOT003749,0,0.028638162
OOT003750,1,0.21888769
OOT003751,0,0.038861021
OOT003752,0,0.05906377
OOT003753,0,0.035738756
OOT003754,0,0.039911109
OOT003755,0,0.027914928
OOT003756,0,0.055749742
OOT003757,0,0.13162234
OOT003758,0,0.086946412
OOT003759,0,0.122175182
OOT003760,0,0.03752306
OOT003761,1,0.053804707
OOT003762,0,0.051332622
OOT003763,0,0.049415603
OOT003764,0,0.032464288
OOT003765,0,0.041765706
OOT003766,0,0.058816823
OOT003767,0,0.052093597
OOT003768,0,0.046515157
OOT003769,0,0.051037656
OOT003770,0,0.085522495
OOT003771,0,0.053920957
OOT003772,0,0.063900801
OOT003773,0,0.040249614
OOT003774,0,0.044644834
OOT003775,0,0.107460735
OOT003776,0,0.075002702
OOT003777,0,0.050416885
OOT003778,0,0.047011897
OOT003779,0,0.038501483
OOT003780,0,0.055292885
OOT003781,0,0.056467973
OOT003782,1,0.044197799
OOT003783,0,0.043755386
OOT003784,0,0.102938172
OOT003785,0,0.035943484
OOT003786,0,0.035115767
OOT003787,0,0.040698076
OOT003788,0,0.046090067
OOT003789,0,0.071419059
OOT003790,0,0.046994865
OOT003791,0,0.05305007
OOT003792,0,0.068449816
OOT003793,0,0.042309218
OOT003794,0,0.070322942
OOT003795,0,0.036833677
OOT003796,0,0.026001451
OOT003797,0,0.037562215
OOT003798,0,0.077817572
OOT003799,0,0.053048589
OOT003800,1,0.163012888
OOT003801,0,0.19191603
OOT003802,0,0.046651827
OOT003803,0,0.045914617
OOT003804,0,0.040385012
OOT003805,0,0.032289232
OOT003806,0,0.097769895
OOT003807,0,0.073389236
OOT003808,0,0.06787343
OOT003809,0,0.04755681
OOT003810,1,0.157166007
OOT003811,0,0.090306407
OOT003812,0,0.05453391
OOT003813,0,0.10683558
OOT003814,0,0.057220642
OOT003815,1,0.040943374
OOT003816,0,0.043685842
OOT003817,0,0.238597929
OOT003818,0,0.071665527
OOT003819,0,0.069837128
OOT003820,0,0.075622575
OOT003821,0,0.0496577
OOT003822,0,0.04483582
OOT003823,0,0.12311817
OOT003824,0,0.042817587
OOT003825,0,0.022610251
OOT003826,0,0.034051772
OOT003827,0,0.075180271
OOT003828,0,0.096326039
OOT003829,0,0.15433013
OOT003830,0,0.046702693
OOT003831,0,0.030791631
OOT003832,0,0.030446954
OOT003833,0,0.074481365
OOT003834,0,0.03203079
OOT003835,0,0.065708298
OOT003836,0,0.058776204
OOT003837,1,0.084121272
OOT003838,0,0.029354651
OOT003839,0,0.062178031
OOT003840,0,0.033104206
OOT003841,0,0.038391917
OOT003842,0,0.050697364
OOT003843,0,0.066511946
OOT003844,0,0.049229941
OOT003845,0,0.08849503
OOT003846,0,0.032417055
OOT003847,0,0.05158979
OOT003848,0,0.240600858
OOT003849,0,0.048701551
OOT003850,0,0.042137049
OOT003851,0,0.154130855
OOT003852,0,0.040678707
OOT003853,0,0.059559023
OOT003854,1,0.291398748
OOT003855,0,0.075815235
OOT003856,1,0.225207692
OOT003857,1,0.025558889
OOT003858,0,0.052624758
OOT003859,0,0.043219004
OOT003860,0,0.056194543
OOT003861,0,0.126281854
OOT003862,0,0.039064693
OOT003863,0,0.061551064
OOT003864,0,0.080003337
OOT003865,0,0.048252423
OOT003866,0,0.063039894
OOT003867,0,0.088644256
OOT003868,1,0.038878077
OOT003869,0,0.076999859
OOT003870,0,0.039421127
OOT003871,0,0.055348689
OOT003872,0,0.064592966
OOT003873,0,0.036333802
OOT003874,0,0.071923673
OOT003875,0,0.040735582
OOT003876,0,0.06409675
OOT003877,0,0.035340364
OOT003878,0,0.069332453
OOT003879,0,0.029594812
OOT003880,0,0.062199274
OOT003881,0,0.050391295
OOT003882,0,0.066670143
OOT003883,0,0.038814723
OOT003884,0,0.064029018
OOT003885,1,0.464139253
OOT003886,0,0.084568203
OOT003887,0,0.100403612
OOT003888,0,0.067391688
OOT003889,0,0.026082092
OOT003890,0,0.033368209
OOT003891,0,0.046051953
OOT003892,0,0.036975931
OOT003893,0,0.059666422
OOT003894,0,0.036858589
OOT003895,0,0.106471455
OOT003896,0,0.038007866
OOT003897,0,0.076302714
OOT003898,0,0.043878171
OOT003899,0,0.02834997
OOT003900,0,0.051407652
OOT003901,0,0.089706195
OOT003902,0,0.055362825
OOT003903,0,0.087441622
OOT003904,0,0.073859842
OOT003905,0,0.043826361
OOT003906,0,0.047127183
OOT003907,1,0.134930031
OOT003908,0,0.038138431
OOT003909,0,0.053383452
OOT003910,0,0.053029811
OOT003911,0,0.039312642
OOT003912,1,0.048053939
OOT003913,0,0.032629147
OOT003914,1,0.049168688
OOT003915,0,0.030627097
OOT003916,0,0.061712677
OOT003917,0,0.050319087
OOT003918,0,0.078733832
OOT003919,0,0.098267843
OOT003920,0,0.036887191
OOT003921,0,0.042892084
OOT003922,0,0.065855748
OOT003923,1,0.045779071
OOT003924,0,0.062548936
OOT003925,0,0.044412442
OOT003926,0,0.062919199
OOT003927,0,0.046960976
OOT003928,0,0.195713852
OOT003929,0,0.050109485
OOT003930,0,0.041195701
OOT003931,0,0.034535313
OOT003932,0,0.035726957
OOT003933,0,0.075852929
OOT003934,0,0.049985217
OOT003935,0,0.044584482
OOT003936,0,0.044881201
OOT003937,0,0.056466493
OOT003938,0,0.073964524
OOT003939,1,0.037369538
OOT003940,0,0.045400596
OOT003941,0,0.034272618
OOT003942,0,0.450492199
OOT003943,0,0.049178904
OOT003944,0,0.064815142
OOT003945,1,0.049576575
OOT003946,0,0.050580522
OOT003947,0,0.039106582
OOT003948,0,0.075280776
OOT003949,0,0.064319898
OOT003950,0,0.169296856
OOT003951,0,0.049516494
OOT003952,0,0.138578016
OOT003953,0,0.052687049
OOT003954,0,0.088996018
OOT003955,0,0.05096624
OOT003956,0,0.065457774
OOT003957,0,0.04426883
OOT003958,0,0.047748273
OOT003959,0,0.187172875
OOT003960,0,0.05311217
OOT003961,0,0.043407041
OOT003962,0,0.045069109
OOT003963,0,0.053330207
OOT003964,0,0.076424189
OOT003965,0,0.05218784
OOT003966,0,0.049926228
OOT003967,0,0.047546163
OOT003968,0,0.04306203
OOT003969,1,0.040233008
OOT003970,0,0.057787695
OOT003971,0,0.035084965
OOT003972,1,0.098598291
OOT003973,0,0.075263133
OOT003974,0,0.067984052
OOT003975,0,0.0481165
OOT003976,0,0.040536623
OOT003977,0,0.032857331
OOT003978,0,0.054574872
OOT003979,0,0.062629247
OOT003980,0,0.047157091
OOT003981,1,0.045363646
OOT003982,0,0.039578575
OOT003983,0,0.05095584
OOT003984,0,0.03359206
OOT003985,0,0.052762829
OOT003986,1,0.039762946
OOT003987,0,0.050484172
OOT003988,1,0.148120157
OOT003989,0,0.077760911
OOT003990,0,0.031305683
OOT003991,0,0.039876316
OOT003992,0,0.084785599
OOT003993,0,0.049572295
OOT003994,0,0.039838948
OOT003995,0,0.041150831
OOT003996,0,0.117115402
OOT003997,0,0.047769086
OOT003998,1,0.039446298
OOT003999,0,0.04634732
OOT004000,0,0.041395366
OOT004001,0,0.048808202
OOT004002,0,0.086105495
OOT004003,0,0.083776141
OOT004004,0,0.049782621
OOT004005,0,0.044743526
OOT004006,0,0.059941182
OOT004007,0,0.040932705
OOT004008,0,0.033197884
OOT004009,0,0.029381903
OOT004010,0,0.106187686
OOT004011,0,0.041290736
OOT004012,1,0.040479043
OOT004013,0,0.039825151
OOT004014,0,0.056921676
OOT004015,0,0.055398494
OOT004016,1,0.09653821
OOT004017,0,0.039204083
OOT004018,0,0.070245434
OOT004019,0,0.09409271
OOT004020,1,0.063847224
OOT004021,0,0.090549616
OOT004022,0,0.055045321
OOT004023,0,0.044710508
OOT004024,0,0.196061199
OOT004025,0,0.065865952
OOT004026,0,0.063199053
OOT004027,0,0.046467852
OOT004028,0,0.033350842
OOT004029,0,0.04384535
OOT004030,0,0.048163332
OOT004031,0,0.061822243
OOT004032,0,0.05621198
OOT004033,0,0.038288443
OOT004034,0,0.083022551
OOT004035,0,0.047650997
OOT004036,0,0.070935268
OOT004037,0,0.036672841
OOT004038,0,0.05534306
OOT004039,0,0.147009466
OOT004040,0,0.041876793
OOT004041,0,0.038397246
OOT004042,0,0.109320861
OOT004043,0,0.035937424
OOT004044,0,0.053201585
OOT004045,0,0.051780924
OOT004046,0,0.065659522
OOT004047,0,0.056959681
OOT004048,0,0.057133426
OOT004049,0,0.050312498
OOT004050,1,0.031006796
OOT004051,0,0.077532876
OOT004052,0,0.034357055
OOT004053,0,0.05586395
OOT004054,0,0.065776925
OOT004055,1,0.046317608
OOT004056,0,0.044969038
OOT004057,1,0.097890853
OOT004058,0,0.034646393
OOT004059,0,0.070047121
OOT004060,0,0.034242185
OOT004061,0,0.158692469
OOT004062,0,0.039760998
OOT004063,0,0.057156514
OOT004064,0,0.047307724
OOT004065,0,0.07839895
OOT004066,0,0.053055868
OOT004067,1,0.072340373
OOT004068,0,0.142170597
OOT004069,1,0.056659946
OOT004070,0,0.056468557
OOT004071,0,0.047686119
OOT004072,0,0.028630795
OOT004073,0,0.03915421
OOT004074,1,0.046948252
OOT004075,0,0.048394531
OOT004076,0,0.036872938
OOT004077,0,0.088553173
OOT004078,0,0.051571382
OOT004079,0,0.029874552
OOT004080,0,0.056746512
OOT004081,0,0.167014433
OOT004082,0,0.04450668
OOT004083,0,0.021683045
OOT004084,0,0.130211347
OOT004085,0,0.052110364
OOT004086,1,0.047037875
OOT004087,0,0.050312664
OOT004088,0,0.035760238
OOT004089,0,0.042607533
OOT004090,1,0.038114412
OOT004091,0,0.048090969
OOT004092,0,0.021758855
OOT004093,0,0.045292555
OOT004094,1,0.049266347
OOT004095,1,0.064844058
OOT004096,0,0.053418304
OOT004097,0,0.072448728
OOT004098,0,0.066204467
OOT004099,0,0.06007732
OOT004100,0,0.079111662
OOT004101,0,0.06258979
OOT004102,0,0.045767769
OOT004103,0,0.050778297
OOT004104,0,0.075511567
OOT004105,0,0.072536684
OOT004106,0,0.0492872
OOT004107,0,0.043977527
OOT004108,0,0.087878876
OOT004109,0,0.057733034
OOT004110,0,0.048417353
OOT004111,0,0.059579673
OOT004112,0,0.078293569
OOT004113,0,0.034283275
OOT004114,1,0.050752547
OOT004115,0,0.047545862
OOT004116,0,0.050271404
OOT004117,0,0.085369931
OOT004118,0,0.048157051
OOT004119,0,0.028619334
OOT004120,0,0.04030713
OOT004121,0,0.05055883
OOT004122,0,0.043367689
OOT004123,0,0.05672807
OOT004124,1,0.064811957
OOT004125,0,0.070484298
OOT004126,0,0.060195685
OOT004127,0,0.044967826
OOT004128,0,0.035335055
OOT004129,0,0.03622818
OOT004130,0,0.040223086
OOT004131,0,0.052315885
OOT004132,0,0.047990278
OOT004133,0,0.061425227
OOT004134,0,0.054906351
OOT004135,0,0.048547312
OOT004136,0,0.055848662
OOT004137,0,0.097070961
OOT004138,0,0.03602846
OOT004139,0,0.043776511
OOT004140,0,0.250096436
OOT004141,0,0.092265428
OOT004142,0,0.054840836
OOT004143,0,0.056489631
OOT004144,0,0.023491621
OOT004145,0,0.119396965
OOT004146,0,0.026783062
OOT004147,0,0.06849614
OOT004148,0,0.060555427
OOT004149,0,0.062839501
OOT004150,0,0.07024376
OOT004151,0,0.034782186
OOT004152,0,0.066959022
OOT004153,0,0.04438545
OOT004154,0,0.101217773
OOT004155,0,0.157901485
OOT004156,0,0.031483504
OOT004157,0,0.026687591
OOT004158,0,0.068096913
OOT004159,0,0.070292003
OOT004160,0,0.057129
OOT004161,0,0.068864478
OOT004162,0,0.30858958
OOT004163,0,0.054504752
OOT004164,0,0.035668496
OOT004165,0,0.073577127
OOT004166,0,0.048474573
OOT004167,0,0.038529673
OOT004168,0,0.031040199
OOT004169,0,0.03953838
OOT004170,0,0.059645005
OOT004171,0,0.187757178
OOT004172,0,0.040470444
OOT004173,0,0.050349985
OOT004174,0,0.050123965
OOT004175,0,0.04690013
OOT004176,0,0.038134448
OOT004177,0,0.043420161
OOT004178,0,0.035280956
OOT004179,0,0.038811172
OOT004180,0,0.026611527
OOT004181,0,0.042735001
OOT004182,1,0.298423061
OOT004183,0,0.068574569
OOT004184,0,0.050967758
OOT004185,0,0.035177828
OOT004186,0,0.066129495
OOT004187,0,0.070624227
OOT004188,0,0.052090533
OOT004189,0,0.082408314
OOT004190,1,0.161251008
OOT004191,0,0.040487696
OOT004192,0,0.057747411
OOT004193,0,0.056832715
OOT004194,0,0.068550415
OOT004195,0,0.049926184
OOT004196,0,0.040279211
OOT004197,0,0.04736303
OOT004198,0,0.040862592
OOT004199,1,0.037734667
OOT004200,1,0.063847979
OOT004201,1,0.099589718
OOT004202,0,0.041190236
OOT004203,0,0.069688584
OOT004204,0,0.043481616
OOT004205,0,0.104387598
OOT004206,0,0.06571553
OOT004207,1,0.079167233
OOT004208,0,0.024083394
OOT004209,0,0.251657078
OOT004210,0,0.043993951
OOT004211,0,0.059903292
OOT004212,0,0.077306357
OOT004213,0,0.083816875
OOT004214,0,0.035113046
OOT004215,0,0.04029345
OOT004216,0,0.05817186
OOT004217,0,0.028052047
OOT004218,0,0.027216042
OOT004219,0,0.057712558
OOT004220,0,0.067207955
OOT004221,0,0.033364804
OOT004222,1,0.064368966
OOT004223,0,0.02888902
OOT004224,0,0.116722485
OOT004225,0,0.026295195
OOT004226,0,0.051129912
OOT004227,0,0.056817462
OOT004228,0,0.048170989
OOT004229,0,0.069604112
OOT004230,0,0.038130939
OOT004231,0,0.028839537
OOT004232,0,0.055357833
OOT004233,1,0.06352559
OOT004234,0,0.082148235
OOT004235,0,0.039616456
OOT004236,0,0.053333515
OOT004237,0,0.038604234
OOT004238,0,0.035526937
OOT004239,0,0.0424842
OOT004240,0,0.055470099
OOT004241,0,0.058612174
OOT004242,0,0.028485527
OOT004243,1,0.471588746
OOT004244,0,0.059495601
OOT004245,0,0.058194122
OOT004246,0,0.040481403
OOT004247,0,0.049646128
OOT004248,0,0.063309717
OOT004249,1,0.044696761
OOT004250,0,0.065206071
OOT004251,0,0.072367279
OOT004252,1,0.062383663
OOT004253,0,0.041986647
OOT004254,0,0.158378272
OOT004255,0,0.037310216
OOT004256,0,0.043557253
OOT004257,0,0.055114885
OOT004258,0,0.056715839
OOT004259,0,0.065507813
OOT004260,0,0.104698087
OOT004261,0,0.061375925
OOT004262,0,0.071864124
OOT004263,0,0.063915572
OOT004264,0,0.058253293
OOT004265,0,0.040825506
OOT004266,0,0.03681378
OOT004267,1,0.115960639
OOT004268,0,0.050572661
OOT004269,0,0.132409069
OOT004270,0,0.049037837
OOT004271,0,0.061800823
OOT004272,0,0.040843138
OOT004273,0,0.044921047
OOT004274,0,0.048567299
OOT004275,1,0.117546665
OOT004276,0,0.029643171
OOT004277,0,0.064413823
OOT004278,0,0.036310219
OOT004279,0,0.07569767
OOT004280,0,0.042978516
OOT004281,0,0.054381822
OOT004282,0,0.109069599
OOT004283,0,0.03785782
OOT004284,0,0.040751236
OOT004285,0,0.230128102
OOT004286,0,0.043776943
OOT004287,0,0.077523399
OOT004288,0,0.12509288
OOT004289,1,0.046451446
OOT004290,0,0.059273715
OOT004291,0,0.089815778
OOT004292,0,0.058884567
OOT004293,0,0.064070708
OOT004294,0,0.045200832
OOT004295,0,0.055784922
OOT004296,1,0.061542146
OOT004297,0,0.062516987
OOT004298,0,0.073772568
OOT004299,0,0.038539092
OOT004300,0,0.041632745
OOT004301,0,0.049265909
OOT004302,0,0.075575093
OOT004303,0,0.087169655
OOT004304,0,0.052218959
OOT004305,0,0.032817926
OOT004306,0,0.032948057
OOT004307,0,0.064585094
OOT004308,0,0.033272465
OOT004309,1,0.065664967
OOT004310,0,0.117765177
OOT004311,0,0.062684576
OOT004312,0,0.043345183
OOT004313,0,0.046872448
OOT004314,0,0.047770893
OOT004315,0,0.032345194
OOT004316,0,0.068138791
OOT004317,0,0.046821262
OOT004318,0,0.111168959
OOT004319,0,0.042510714
OOT004320,0,0.04442252
OOT004321,0,0.071602657
OOT004322,0,0.031900248
OOT004323,0,0.033358744
OOT004324,0,0.121980015
OOT004325,0,0.162337008
OOT004326,0,0.057037375
OOT004327,0,0.03848263
OOT004328,0,0.065447486
OOT004329,0,0.040034686
OOT004330,0,0.146457616
OOT004331,0,0.026818788
OOT004332,0,0.114895829
OOT004333,0,0.05461287
OOT004334,0,0.071456631
OOT004335,0,0.055246629
OOT004336,0,0.045152603
OOT004337,0,0.04006844
OOT004338,1,0.078681341
OOT004339,0,0.033882887
OOT004340,0,0.061540574
OOT004341,1,0.395431218
OOT004342,0,0.065469574
OOT004343,0,0.061340844
OOT004344,0,0.040372557
OOT004345,0,0.039734234
OOT004346,0,0.031396106
OOT004347,0,0.049545524
OOT004348,0,0.131532039
OOT004349,0,0.054442766
OOT004350,0,0.072118203
OOT004351,0,0.121392503
OOT004352,0,0.037769468
OOT004353,0,0.089474217
OOT004354,0,0.103652336
OOT004355,0,0.03866112
